Formula,Answer
863812*850061,734292892532
851212*141515,120459266180
424732*317071,134670199972
470334*384887,181025442258
615823*472271,290835344033
831784*72613 ,60398331592 
917443*806510,739926953930
481830*375370,180864527100
336815*32641 ,10993978415 
662425*169470,112261164750
654051*290416,189946875216
796132*503864,401142254048
740468*63451 ,46983435068 
965062*677926,654240621412
632370*536913,339527673810
743705*497286,369834084630
655246*384065,251657054990
169604*127723,21662331692 
724703*415578,301170623334
964292*400121,385833479332
467681*24508 ,11461925948 
929521*45170 ,41986463570 
567942*128229,72826634718 
768973*277982,213760652486
822103*551585,453459683255
523711*287239,150430223929
275756*149506,41227176536 
434982*208430,90663298260 
493109*424099,209127033791
827368*305069,252404328392
634443*243010,154175993430
965225*840418,811192464050
471563*190252,89715803876 
892659*756832,675592896288
687372*413880,284489523360
868666*440883,382980072078
610160*100051,61047118160 
929164*182714,169771271096
904319*224051,202613576269
676623*17208 ,11643328584 
772127*21436 ,16551314372 
375621*285099,107089171479
683525*616846,421629662150
718255*87436 ,62801344180 
982562*597919,587492488478
931890*782032,728767800480
575355*567787,326679089385
968203*798022,772647294466
689218*616871,425158596878
217977*24383 ,5314933191  
612708*374872,229687073376
573020*274225,157136409500
771504*574408,443158069632
367857*115227,42387058539 
867671*369399,320516799729
607999*479929,291796352071
646369*14016 ,9059507904  
588510*300976,177127385760
478249*244300,116836230700
822444*288963,237655885572
564043*540420,304820118060
893679*708361,633047350119
900016*25292 ,22763204672 
332819*137780,45855801820 
631383*380148,240018984684
823052*543658,447458804216
795564*499217,397159073388
746926*361755,270204215130
526945*252162,132875505090
815565*390585,318547455525
682225*62799 ,42843047775 
724740*372578,270022179720
673582*585810,394591071420
685915*658649,451777228835
896695*884561,793181425895
881264*579919,511061737616
871575*694043,604910527725
396585*46794 ,18557798490 
302756*142751,43218721756 
837055*114492,95836101060 
711583*653303,464879308649
93978*78048  ,7334794944  
577374*84870 ,49001731380 
960190*510827,490490977130
707166*380362,268979074092
431465*138588,59795871420 
568410*199780,113556949800
677684*541579,367019423036
130717*29469 ,3852099273  
225941*199568,45090593488 
584908*195955,114615647140
953229*271464,258767357256
760809*82127 ,62482960743 
629057*12412 ,7807855484  
316551*49042 ,15524294142 
229943*131390,30212210770 
705007*236119,166465547833
414729*364687,151246274823
